,Unnamed: 0,Unnamed: 0.1,Location,Target,Type,Unit,Bin_start_incl,Bin_end_notincl,Value
4265,4265,4265,HHS Region 5,4 wk ahead,Bin,percent,4.0,4.1,0.009999380121188962
4266,4266,4266,HHS Region 5,4 wk ahead,Bin,percent,4.1,4.2,0.0040009518139162955
4267,4267,4267,HHS Region 5,4 wk ahead,Bin,percent,4.2,4.3,0.0010017376602799604
4268,4268,4268,HHS Region 5,4 wk ahead,Bin,percent,4.3,4.4,0.0040009518139162955
4269,4269,4269,HHS Region 5,4 wk ahead,Bin,percent,4.4,4.5,0.002001475711492073
4270,4270,4270,HHS Region 5,4 wk ahead,Bin,percent,4.5,4.6,0.0010017376602799604
4271,4271,4271,HHS Region 5,4 wk ahead,Bin,percent,4.6,4.7,1.9996090678489653e-06
4272,4272,4272,HHS Region 5,4 wk ahead,Bin,percent,4.7,4.8,1.9996090678489653e-06
4273,4273,4273,HHS Region 5,4 wk ahead,Bin,percent,4.8,4.9,0.0010017376602799604
4274,4274,4274,HHS Region 5,4 wk ahead,Bin,percent,4.9,5.0,0.003001213762704184
4275,4275,4275,HHS Region 5,4 wk ahead,Bin,percent,5.0,5.1,0.0010017376602799604
4276,4276,4276,HHS Region 5,4 wk ahead,Bin,percent,5.1,5.2,0.002001475711492073
4277,4277,4277,HHS Region 5,4 wk ahead,Bin,percent,5.2,5.3,1.9996090678489653e-06
4278,4278,4278,HHS Region 5,4 wk ahead,Bin,percent,5.3,5.4,0.0010017376602799604
4279,4279,4279,HHS Region 5,4 wk ahead,Bin,percent,5.4,5.5,1.9996090678489653e-06
4280,4280,4280,HHS Region 5,4 wk ahead,Bin,percent,5.5,5.6,1.9996090678489653e-06
4281,4281,4281,HHS Region 5,4 wk ahead,Bin,percent,5.6,5.7,0.0010017376602799604
4282,4282,4282,HHS Region 5,4 wk ahead,Bin,percent,5.7,5.8,1.9996090678489653e-06
4283,4283,4283,HHS Region 5,4 wk ahead,Bin,percent,5.8,5.9,1.9996090678489653e-06
4284,4284,4284,HHS Region 5,4 wk ahead,Bin,percent,5.9,6.0,1.9996090678489653e-06
4285,4285,4285,HHS Region 5,4 wk ahead,Bin,percent,6.0,6.1,1.9996090678489653e-06
4286,4286,4286,HHS Region 5,4 wk ahead,Bin,percent,6.1,6.2,1.9996090678489653e-06
4287,4287,4287,HHS Region 5,4 wk ahead,Bin,percent,6.2,6.3,1.9996090678489653e-06
4288,4288,4288,HHS Region 5,4 wk ahead,Bin,percent,6.3,6.4,1.9996090678489653e-06
4289,4289,4289,HHS Region 5,4 wk ahead,Bin,percent,6.4,6.5,1.9996090678489653e-06
4290,4290,4290,HHS Region 5,4 wk ahead,Bin,percent,6.5,6.6,1.9996090678489653e-06
4291,4291,4291,HHS Region 5,4 wk ahead,Bin,percent,6.6,6.7,1.9996090678489653e-06
4292,4292,4292,HHS Region 5,4 wk ahead,Bin,percent,6.7,6.8,1.9996090678489653e-06
4293,4293,4293,HHS Region 5,4 wk ahead,Bin,percent,6.8,6.9,1.9996090678489653e-06
4294,4294,4294,HHS Region 5,4 wk ahead,Bin,percent,6.9,7.0,1.9996090678489653e-06
4295,4295,4295,HHS Region 5,4 wk ahead,Bin,percent,7.0,7.1,1.9996090678489653e-06
4296,4296,4296,HHS Region 5,4 wk ahead,Bin,percent,7.1,7.2,1.9996090678489653e-06
4297,4297,4297,HHS Region 5,4 wk ahead,Bin,percent,7.2,7.3,1.9996090678489653e-06
4298,4298,4298,HHS Region 5,4 wk ahead,Bin,percent,7.3,7.4,1.9996090678489653e-06
4299,4299,4299,HHS Region 5,4 wk ahead,Bin,percent,7.4,7.5,1.9996090678489653e-06
4300,4300,4300,HHS Region 5,4 wk ahead,Bin,percent,7.5,7.6,1.9996090678489653e-06
4301,4301,4301,HHS Region 5,4 wk ahead,Bin,percent,7.6,7.7,1.9996090678489653e-06
4302,4302,4302,HHS Region 5,4 wk ahead,Bin,percent,7.7,7.8,1.9996090678489653e-06
4303,4303,4303,HHS Region 5,4 wk ahead,Bin,percent,7.8,7.9,1.9996090678489653e-06
4304,4304,4304,HHS Region 5,4 wk ahead,Bin,percent,7.9,8.0,1.9996090678489653e-06
4305,4305,4305,HHS Region 5,4 wk ahead,Bin,percent,8.0,8.1,1.9996090678489653e-06
4306,4306,4306,HHS Region 5,4 wk ahead,Bin,percent,8.1,8.2,1.9996090678489653e-06
4307,4307,4307,HHS Region 5,4 wk ahead,Bin,percent,8.2,8.3,1.9996090678489653e-06
4308,4308,4308,HHS Region 5,4 wk ahead,Bin,percent,8.3,8.4,1.9996090678489653e-06
4309,4309,4309,HHS Region 5,4 wk ahead,Bin,percent,8.4,8.5,1.9996090678489653e-06
4310,4310,4310,HHS Region 5,4 wk ahead,Bin,percent,8.5,8.6,1.9996090678489653e-06
4311,4311,4311,HHS Region 5,4 wk ahead,Bin,percent,8.6,8.7,1.9996090678489653e-06
4312,4312,4312,HHS Region 5,4 wk ahead,Bin,percent,8.7,8.8,1.9996090678489653e-06
4313,4313,4313,HHS Region 5,4 wk ahead,Bin,percent,8.8,8.9,1.9996090678489653e-06
4314,4314,4314,HHS Region 5,4 wk ahead,Bin,percent,8.9,9.0,1.9996090678489653e-06
4315,4315,4315,HHS Region 5,4 wk ahead,Bin,percent,9.0,9.1,1.9996090678489653e-06
4316,4316,4316,HHS Region 5,4 wk ahead,Bin,percent,9.1,9.2,1.9996090678489653e-06
4317,4317,4317,HHS Region 5,4 wk ahead,Bin,percent,9.2,9.3,1.9996090678489653e-06
4318,4318,4318,HHS Region 5,4 wk ahead,Bin,percent,9.3,9.4,1.9996090678489653e-06
4319,4319,4319,HHS Region 5,4 wk ahead,Bin,percent,9.4,9.5,1.9996090678489653e-06
4320,4320,4320,HHS Region 5,4 wk ahead,Bin,percent,9.5,9.6,1.9996090678489653e-06
4321,4321,4321,HHS Region 5,4 wk ahead,Bin,percent,9.6,9.7,1.9996090678489653e-06
4322,4322,4322,HHS Region 5,4 wk ahead,Bin,percent,9.7,9.8,1.9996090678489653e-06
4323,4323,4323,HHS Region 5,4 wk ahead,Bin,percent,9.8,9.9,1.9996090678489653e-06
4324,4324,4324,HHS Region 5,4 wk ahead,Bin,percent,9.9,10.0,1.9996090678489653e-06
4325,4325,4325,HHS Region 5,4 wk ahead,Bin,percent,10.0,10.1,1.9996090678489653e-06
4326,4326,4326,HHS Region 5,4 wk ahead,Bin,percent,10.1,10.2,1.9996090678489653e-06
4327,4327,4327,HHS Region 5,4 wk ahead,Bin,percent,10.2,10.3,1.9996090678489653e-06
4328,4328,4328,HHS Region 5,4 wk ahead,Bin,percent,10.3,10.4,1.9996090678489653e-06
4329,4329,4329,HHS Region 5,4 wk ahead,Bin,percent,10.4,10.5,1.9996090678489653e-06
4330,4330,4330,HHS Region 5,4 wk ahead,Bin,percent,10.5,10.6,1.9996090678489653e-06
4331,4331,4331,HHS Region 5,4 wk ahead,Bin,percent,10.6,10.7,1.9996090678489653e-06
4332,4332,4332,HHS Region 5,4 wk ahead,Bin,percent,10.7,10.8,1.9996090678489653e-06
4333,4333,4333,HHS Region 5,4 wk ahead,Bin,percent,10.8,10.9,1.9996090678489653e-06
4334,4334,4334,HHS Region 5,4 wk ahead,Bin,percent,10.9,11.0,1.9996090678489653e-06
4335,4335,4335,HHS Region 5,4 wk ahead,Bin,percent,11.0,11.1,1.9996090678489653e-06
4336,4336,4336,HHS Region 5,4 wk ahead,Bin,percent,11.1,11.2,1.9996090678489653e-06
4337,4337,4337,HHS Region 5,4 wk ahead,Bin,percent,11.2,11.3,1.9996090678489653e-06
4338,4338,4338,HHS Region 5,4 wk ahead,Bin,percent,11.3,11.4,1.9996090678489653e-06
4339,4339,4339,HHS Region 5,4 wk ahead,Bin,percent,11.4,11.5,1.9996090678489653e-06
4340,4340,4340,HHS Region 5,4 wk ahead,Bin,percent,11.5,11.6,1.9996090678489653e-06
4341,4341,4341,HHS Region 5,4 wk ahead,Bin,percent,11.6,11.7,1.9996090678489653e-06
4342,4342,4342,HHS Region 5,4 wk ahead,Bin,percent,11.7,11.8,1.9996090678489653e-06
4343,4343,4343,HHS Region 5,4 wk ahead,Bin,percent,11.8,11.9,1.9996090678489653e-06
4344,4344,4344,HHS Region 5,4 wk ahead,Bin,percent,11.9,12.0,1.9996090678489653e-06
4345,4345,4345,HHS Region 5,4 wk ahead,Bin,percent,12.0,12.1,1.9996090678489653e-06
4346,4346,4346,HHS Region 5,4 wk ahead,Bin,percent,12.1,12.2,1.9996090678489653e-06
4347,4347,4347,HHS Region 5,4 wk ahead,Bin,percent,12.2,12.3,1.9996090678489653e-06
4348,4348,4348,HHS Region 5,4 wk ahead,Bin,percent,12.3,12.4,1.9996090678489653e-06
4349,4349,4349,HHS Region 5,4 wk ahead,Bin,percent,12.4,12.5,1.9996090678489653e-06
4350,4350,4350,HHS Region 5,4 wk ahead,Bin,percent,12.5,12.6,1.9996090678489653e-06
4351,4351,4351,HHS Region 5,4 wk ahead,Bin,percent,12.6,12.7,1.9996090678489653e-06
4352,4352,4352,HHS Region 5,4 wk ahead,Bin,percent,12.7,12.8,1.9996090678489653e-06
4353,4353,4353,HHS Region 5,4 wk ahead,Bin,percent,12.8,12.9,1.9996090678489653e-06
4354,4354,4354,HHS Region 5,4 wk ahead,Bin,percent,12.9,13.0,1.9996090678489653e-06
4355,4355,4355,HHS Region 5,4 wk ahead,Bin,percent,13.0,100,1.9996090678489653e-06
4356,4356,4356,HHS Region 6,Season onset,Bin,week,none,none,0.029411765
4357,4357,4357,HHS Region 6,Season onset,Bin,week,40,41,0.029411765
4358,4358,4358,HHS Region 6,Season onset,Bin,week,41,42,0.029411765
4359,4359,4359,HHS Region 6,Season onset,Bin,week,42,43,0.029411765
4360,4360,4360,HHS Region 6,Season onset,Bin,week,43,44,0.029411765
4361,4361,4361,HHS Region 6,Season onset,Bin,week,44,45,0.029411765
4362,4362,4362,HHS Region 6,Season onset,Bin,week,45,46,0.029411765
4363,4363,4363,HHS Region 6,Season onset,Bin,week,46,47,0.029411765
4364,4364,4364,HHS Region 6,Season onset,Bin,week,47,48,0.029411765
4365,4365,4365,HHS Region 6,Season onset,Bin,week,48,49,0.029411765
4366,4366,4366,HHS Region 6,Season onset,Bin,week,49,50,0.029411765
4367,4367,4367,HHS Region 6,Season onset,Bin,week,50,51,0.029411765
4368,4368,4368,HHS Region 6,Season onset,Bin,week,51,52,0.029411765
4369,4369,4369,HHS Region 6,Season onset,Bin,week,52,53,0.029411765
4370,4370,4370,HHS Region 6,Season onset,Bin,week,1,2,0.029411765
4371,4371,4371,HHS Region 6,Season onset,Bin,week,2,3,0.029411765
4372,4372,4372,HHS Region 6,Season onset,Bin,week,3,4,0.029411765
4373,4373,4373,HHS Region 6,Season onset,Bin,week,4,5,0.029411765
4374,4374,4374,HHS Region 6,Season onset,Bin,week,5,6,0.029411765
4375,4375,4375,HHS Region 6,Season onset,Bin,week,6,7,0.029411765
4376,4376,4376,HHS Region 6,Season onset,Bin,week,7,8,0.029411765
4377,4377,4377,HHS Region 6,Season onset,Bin,week,8,9,0.029411765
4378,4378,4378,HHS Region 6,Season onset,Bin,week,9,10,0.029411765
4379,4379,4379,HHS Region 6,Season onset,Bin,week,10,11,0.029411765
4380,4380,4380,HHS Region 6,Season onset,Bin,week,11,12,0.029411765
4381,4381,4381,HHS Region 6,Season onset,Bin,week,12,13,0.029411765
4382,4382,4382,HHS Region 6,Season onset,Bin,week,13,14,0.029411765
4383,4383,4383,HHS Region 6,Season onset,Bin,week,14,15,0.029411765
4384,4384,4384,HHS Region 6,Season onset,Bin,week,15,16,0.029411765
4385,4385,4385,HHS Region 6,Season onset,Bin,week,16,17,0.029411765
4386,4386,4386,HHS Region 6,Season onset,Bin,week,17,18,0.029411765
4387,4387,4387,HHS Region 6,Season onset,Bin,week,18,19,0.029411765
4388,4388,4388,HHS Region 6,Season onset,Bin,week,19,20,0.029411765
4389,4389,4389,HHS Region 6,Season onset,Bin,week,20,21,0.029411765
4390,4390,4390,HHS Region 6,Season peak week,Bin,week,40,41,0.0303030303030303
4391,4391,4391,HHS Region 6,Season peak week,Bin,week,41,42,0.0303030303030303
4392,4392,4392,HHS Region 6,Season peak week,Bin,week,42,43,0.0303030303030303
4393,4393,4393,HHS Region 6,Season peak week,Bin,week,43,44,0.0303030303030303
4394,4394,4394,HHS Region 6,Season peak week,Bin,week,44,45,0.0303030303030303
4395,4395,4395,HHS Region 6,Season peak week,Bin,week,45,46,0.0303030303030303
4396,4396,4396,HHS Region 6,Season peak week,Bin,week,46,47,0.0303030303030303
4397,4397,4397,HHS Region 6,Season peak week,Bin,week,47,48,0.0303030303030303
4398,4398,4398,HHS Region 6,Season peak week,Bin,week,48,49,0.0303030303030303
4399,4399,4399,HHS Region 6,Season peak week,Bin,week,49,50,0.0303030303030303
4400,4400,4400,HHS Region 6,Season peak week,Bin,week,50,51,0.0303030303030303
4401,4401,4401,HHS Region 6,Season peak week,Bin,week,51,52,0.0303030303030303
4402,4402,4402,HHS Region 6,Season peak week,Bin,week,52,53,0.0303030303030303
4403,4403,4403,HHS Region 6,Season peak week,Bin,week,1,2,0.0303030303030303
4404,4404,4404,HHS Region 6,Season peak week,Bin,week,2,3,0.0303030303030303
4405,4405,4405,HHS Region 6,Season peak week,Bin,week,3,4,0.0303030303030303
4406,4406,4406,HHS Region 6,Season peak week,Bin,week,4,5,0.0303030303030303
4407,4407,4407,HHS Region 6,Season peak week,Bin,week,5,6,0.0303030303030303
4408,4408,4408,HHS Region 6,Season peak week,Bin,week,6,7,0.0303030303030303
4409,4409,4409,HHS Region 6,Season peak week,Bin,week,7,8,0.0303030303030303
4410,4410,4410,HHS Region 6,Season peak week,Bin,week,8,9,0.0303030303030303
4411,4411,4411,HHS Region 6,Season peak week,Bin,week,9,10,0.0303030303030303
4412,4412,4412,HHS Region 6,Season peak week,Bin,week,10,11,0.0303030303030303
4413,4413,4413,HHS Region 6,Season peak week,Bin,week,11,12,0.0303030303030303
4414,4414,4414,HHS Region 6,Season peak week,Bin,week,12,13,0.0303030303030303
4415,4415,4415,HHS Region 6,Season peak week,Bin,week,13,14,0.0303030303030303
4416,4416,4416,HHS Region 6,Season peak week,Bin,week,14,15,0.0303030303030303
4417,4417,4417,HHS Region 6,Season peak week,Bin,week,15,16,0.0303030303030303
4418,4418,4418,HHS Region 6,Season peak week,Bin,week,16,17,0.0303030303030303
4419,4419,4419,HHS Region 6,Season peak week,Bin,week,17,18,0.0303030303030303
4420,4420,4420,HHS Region 6,Season peak week,Bin,week,18,19,0.0303030303030303
4421,4421,4421,HHS Region 6,Season peak week,Bin,week,19,20,0.0303030303030303
4422,4422,4422,HHS Region 6,Season peak week,Bin,week,20,21,0.0303030303030303
4423,4423,4423,HHS Region 6,Season peak percentage,Bin,percent,0.0,0.1,0.007633588
4424,4424,4424,HHS Region 6,Season peak percentage,Bin,percent,0.1,0.2,0.007633588
4425,4425,4425,HHS Region 6,Season peak percentage,Bin,percent,0.2,0.3,0.007633588
4426,4426,4426,HHS Region 6,Season peak percentage,Bin,percent,0.3,0.4,0.007633588
4427,4427,4427,HHS Region 6,Season peak percentage,Bin,percent,0.4,0.5,0.007633588
4428,4428,4428,HHS Region 6,Season peak percentage,Bin,percent,0.5,0.6,0.007633588
4429,4429,4429,HHS Region 6,Season peak percentage,Bin,percent,0.6,0.7,0.007633588
4430,4430,4430,HHS Region 6,Season peak percentage,Bin,percent,0.7,0.8,0.007633588
4431,4431,4431,HHS Region 6,Season peak percentage,Bin,percent,0.8,0.9,0.007633588
4432,4432,4432,HHS Region 6,Season peak percentage,Bin,percent,0.9,1.0,0.007633588
4433,4433,4433,HHS Region 6,Season peak percentage,Bin,percent,1.0,1.1,0.007633588
4434,4434,4434,HHS Region 6,Season peak percentage,Bin,percent,1.1,1.2,0.007633588
4435,4435,4435,HHS Region 6,Season peak percentage,Bin,percent,1.2,1.3,0.007633588
4436,4436,4436,HHS Region 6,Season peak percentage,Bin,percent,1.3,1.4,0.007633588
4437,4437,4437,HHS Region 6,Season peak percentage,Bin,percent,1.4,1.5,0.007633588
4438,4438,4438,HHS Region 6,Season peak percentage,Bin,percent,1.5,1.6,0.007633588
4439,4439,4439,HHS Region 6,Season peak percentage,Bin,percent,1.6,1.7,0.007633588
4440,4440,4440,HHS Region 6,Season peak percentage,Bin,percent,1.7,1.8,0.007633588
4441,4441,4441,HHS Region 6,Season peak percentage,Bin,percent,1.8,1.9,0.007633588
4442,4442,4442,HHS Region 6,Season peak percentage,Bin,percent,1.9,2.0,0.007633588
4443,4443,4443,HHS Region 6,Season peak percentage,Bin,percent,2.0,2.1,0.007633588
4444,4444,4444,HHS Region 6,Season peak percentage,Bin,percent,2.1,2.2,0.007633588
4445,4445,4445,HHS Region 6,Season peak percentage,Bin,percent,2.2,2.3,0.007633588
4446,4446,4446,HHS Region 6,Season peak percentage,Bin,percent,2.3,2.4,0.007633588
4447,4447,4447,HHS Region 6,Season peak percentage,Bin,percent,2.4,2.5,0.007633588
4448,4448,4448,HHS Region 6,Season peak percentage,Bin,percent,2.5,2.6,0.007633588
4449,4449,4449,HHS Region 6,Season peak percentage,Bin,percent,2.6,2.7,0.007633588
4450,4450,4450,HHS Region 6,Season peak percentage,Bin,percent,2.7,2.8,0.007633588
4451,4451,4451,HHS Region 6,Season peak percentage,Bin,percent,2.8,2.9,0.007633588
4452,4452,4452,HHS Region 6,Season peak percentage,Bin,percent,2.9,3.0,0.007633588
4453,4453,4453,HHS Region 6,Season peak percentage,Bin,percent,3.0,3.1,0.007633588
4454,4454,4454,HHS Region 6,Season peak percentage,Bin,percent,3.1,3.2,0.007633588
4455,4455,4455,HHS Region 6,Season peak percentage,Bin,percent,3.2,3.3,0.007633588
4456,4456,4456,HHS Region 6,Season peak percentage,Bin,percent,3.3,3.4,0.007633588
4457,4457,4457,HHS Region 6,Season peak percentage,Bin,percent,3.4,3.5,0.007633588
4458,4458,4458,HHS Region 6,Season peak percentage,Bin,percent,3.5,3.6,0.007633588
4459,4459,4459,HHS Region 6,Season peak percentage,Bin,percent,3.6,3.7,0.007633588
4460,4460,4460,HHS Region 6,Season peak percentage,Bin,percent,3.7,3.8,0.007633588
4461,4461,4461,HHS Region 6,Season peak percentage,Bin,percent,3.8,3.9,0.007633588
4462,4462,4462,HHS Region 6,Season peak percentage,Bin,percent,3.9,4.0,0.007633588
4463,4463,4463,HHS Region 6,Season peak percentage,Bin,percent,4.0,4.1,0.007633588
4464,4464,4464,HHS Region 6,Season peak percentage,Bin,percent,4.1,4.2,0.007633588
4465,4465,4465,HHS Region 6,Season peak percentage,Bin,percent,4.2,4.3,0.007633588
4466,4466,4466,HHS Region 6,Season peak percentage,Bin,percent,4.3,4.4,0.007633588
4467,4467,4467,HHS Region 6,Season peak percentage,Bin,percent,4.4,4.5,0.007633588
4468,4468,4468,HHS Region 6,Season peak percentage,Bin,percent,4.5,4.6,0.007633588
4469,4469,4469,HHS Region 6,Season peak percentage,Bin,percent,4.6,4.7,0.007633588
4470,4470,4470,HHS Region 6,Season peak percentage,Bin,percent,4.7,4.8,0.007633588
4471,4471,4471,HHS Region 6,Season peak percentage,Bin,percent,4.8,4.9,0.007633588
4472,4472,4472,HHS Region 6,Season peak percentage,Bin,percent,4.9,5.0,0.007633588
4473,4473,4473,HHS Region 6,Season peak percentage,Bin,percent,5.0,5.1,0.007633588
4474,4474,4474,HHS Region 6,Season peak percentage,Bin,percent,5.1,5.2,0.007633588
4475,4475,4475,HHS Region 6,Season peak percentage,Bin,percent,5.2,5.3,0.007633588
4476,4476,4476,HHS Region 6,Season peak percentage,Bin,percent,5.3,5.4,0.007633588
4477,4477,4477,HHS Region 6,Season peak percentage,Bin,percent,5.4,5.5,0.007633588
4478,4478,4478,HHS Region 6,Season peak percentage,Bin,percent,5.5,5.6,0.007633588
4479,4479,4479,HHS Region 6,Season peak percentage,Bin,percent,5.6,5.7,0.007633588
4480,4480,4480,HHS Region 6,Season peak percentage,Bin,percent,5.7,5.8,0.007633588
4481,4481,4481,HHS Region 6,Season peak percentage,Bin,percent,5.8,5.9,0.007633588
4482,4482,4482,HHS Region 6,Season peak percentage,Bin,percent,5.9,6.0,0.007633588
4483,4483,4483,HHS Region 6,Season peak percentage,Bin,percent,6.0,6.1,0.007633588
4484,4484,4484,HHS Region 6,Season peak percentage,Bin,percent,6.1,6.2,0.007633588
4485,4485,4485,HHS Region 6,Season peak percentage,Bin,percent,6.2,6.3,0.007633588
4486,4486,4486,HHS Region 6,Season peak percentage,Bin,percent,6.3,6.4,0.007633588
4487,4487,4487,HHS Region 6,Season peak percentage,Bin,percent,6.4,6.5,0.007633588
4488,4488,4488,HHS Region 6,Season peak percentage,Bin,percent,6.5,6.6,0.007633588
4489,4489,4489,HHS Region 6,Season peak percentage,Bin,percent,6.6,6.7,0.007633588
4490,4490,4490,HHS Region 6,Season peak percentage,Bin,percent,6.7,6.8,0.007633588
4491,4491,4491,HHS Region 6,Season peak percentage,Bin,percent,6.8,6.9,0.007633588
4492,4492,4492,HHS Region 6,Season peak percentage,Bin,percent,6.9,7.0,0.007633588
4493,4493,4493,HHS Region 6,Season peak percentage,Bin,percent,7.0,7.1,0.007633588
4494,4494,4494,HHS Region 6,Season peak percentage,Bin,percent,7.1,7.2,0.007633588
4495,4495,4495,HHS Region 6,Season peak percentage,Bin,percent,7.2,7.3,0.007633588
4496,4496,4496,HHS Region 6,Season peak percentage,Bin,percent,7.3,7.4,0.007633588
4497,4497,4497,HHS Region 6,Season peak percentage,Bin,percent,7.4,7.5,0.007633588
4498,4498,4498,HHS Region 6,Season peak percentage,Bin,percent,7.5,7.6,0.007633588
4499,4499,4499,HHS Region 6,Season peak percentage,Bin,percent,7.6,7.7,0.007633588
4500,4500,4500,HHS Region 6,Season peak percentage,Bin,percent,7.7,7.8,0.007633588
4501,4501,4501,HHS Region 6,Season peak percentage,Bin,percent,7.8,7.9,0.007633588
4502,4502,4502,HHS Region 6,Season peak percentage,Bin,percent,7.9,8.0,0.007633588
4503,4503,4503,HHS Region 6,Season peak percentage,Bin,percent,8.0,8.1,0.007633588
4504,4504,4504,HHS Region 6,Season peak percentage,Bin,percent,8.1,8.2,0.007633588
4505,4505,4505,HHS Region 6,Season peak percentage,Bin,percent,8.2,8.3,0.007633588
4506,4506,4506,HHS Region 6,Season peak percentage,Bin,percent,8.3,8.4,0.007633588
4507,4507,4507,HHS Region 6,Season peak percentage,Bin,percent,8.4,8.5,0.007633588
4508,4508,4508,HHS Region 6,Season peak percentage,Bin,percent,8.5,8.6,0.007633588
4509,4509,4509,HHS Region 6,Season peak percentage,Bin,percent,8.6,8.7,0.007633588
4510,4510,4510,HHS Region 6,Season peak percentage,Bin,percent,8.7,8.8,0.007633588
4511,4511,4511,HHS Region 6,Season peak percentage,Bin,percent,8.8,8.9,0.007633588
4512,4512,4512,HHS Region 6,Season peak percentage,Bin,percent,8.9,9.0,0.007633588
4513,4513,4513,HHS Region 6,Season peak percentage,Bin,percent,9.0,9.1,0.007633588
4514,4514,4514,HHS Region 6,Season peak percentage,Bin,percent,9.1,9.2,0.007633588
4515,4515,4515,HHS Region 6,Season peak percentage,Bin,percent,9.2,9.3,0.007633588
4516,4516,4516,HHS Region 6,Season peak percentage,Bin,percent,9.3,9.4,0.007633588
4517,4517,4517,HHS Region 6,Season peak percentage,Bin,percent,9.4,9.5,0.007633588
4518,4518,4518,HHS Region 6,Season peak percentage,Bin,percent,9.5,9.6,0.007633588
4519,4519,4519,HHS Region 6,Season peak percentage,Bin,percent,9.6,9.7,0.007633588
4520,4520,4520,HHS Region 6,Season peak percentage,Bin,percent,9.7,9.8,0.007633588
4521,4521,4521,HHS Region 6,Season peak percentage,Bin,percent,9.8,9.9,0.007633588
4522,4522,4522,HHS Region 6,Season peak percentage,Bin,percent,9.9,10.0,0.007633588
4523,4523,4523,HHS Region 6,Season peak percentage,Bin,percent,10.0,10.1,0.007633588
4524,4524,4524,HHS Region 6,Season peak percentage,Bin,percent,10.1,10.2,0.007633588
4525,4525,4525,HHS Region 6,Season peak percentage,Bin,percent,10.2,10.3,0.007633588
4526,4526,4526,HHS Region 6,Season peak percentage,Bin,percent,10.3,10.4,0.007633588
4527,4527,4527,HHS Region 6,Season peak percentage,Bin,percent,10.4,10.5,0.007633588
4528,4528,4528,HHS Region 6,Season peak percentage,Bin,percent,10.5,10.6,0.007633588
4529,4529,4529,HHS Region 6,Season peak percentage,Bin,percent,10.6,10.7,0.007633588
4530,4530,4530,HHS Region 6,Season peak percentage,Bin,percent,10.7,10.8,0.007633588
4531,4531,4531,HHS Region 6,Season peak percentage,Bin,percent,10.8,10.9,0.007633588
4532,4532,4532,HHS Region 6,Season peak percentage,Bin,percent,10.9,11.0,0.007633588
4533,4533,4533,HHS Region 6,Season peak percentage,Bin,percent,11.0,11.1,0.007633588
4534,4534,4534,HHS Region 6,Season peak percentage,Bin,percent,11.1,11.2,0.007633588
4535,4535,4535,HHS Region 6,Season peak percentage,Bin,percent,11.2,11.3,0.007633588
4536,4536,4536,HHS Region 6,Season peak percentage,Bin,percent,11.3,11.4,0.007633588
4537,4537,4537,HHS Region 6,Season peak percentage,Bin,percent,11.4,11.5,0.007633588
4538,4538,4538,HHS Region 6,Season peak percentage,Bin,percent,11.5,11.6,0.007633588
4539,4539,4539,HHS Region 6,Season peak percentage,Bin,percent,11.6,11.7,0.007633588
4540,4540,4540,HHS Region 6,Season peak percentage,Bin,percent,11.7,11.8,0.007633588
4541,4541,4541,HHS Region 6,Season peak percentage,Bin,percent,11.8,11.9,0.007633588
4542,4542,4542,HHS Region 6,Season peak percentage,Bin,percent,11.9,12.0,0.007633588
4543,4543,4543,HHS Region 6,Season peak percentage,Bin,percent,12.0,12.1,0.007633588
4544,4544,4544,HHS Region 6,Season peak percentage,Bin,percent,12.1,12.2,0.007633588
