,Unnamed: 0,Location,Target,Type,Unit,Bin_start_incl,Bin_end_notincl,Value
17353,17353,Indiana,4 wk ahead,Bin,percent,6.0,6.1,9.987016878058524e-06
17354,17354,Indiana,4 wk ahead,Bin,percent,6.1,6.2,9.987016878058524e-06
17355,17355,Indiana,4 wk ahead,Bin,percent,6.2,6.3,9.987016878058524e-06
17356,17356,Indiana,4 wk ahead,Bin,percent,6.3,6.4,9.987016878058524e-06
17357,17357,Indiana,4 wk ahead,Bin,percent,6.4,6.5,9.987016878058524e-06
17358,17358,Indiana,4 wk ahead,Bin,percent,6.5,6.6,9.987016878058524e-06
17359,17359,Indiana,4 wk ahead,Bin,percent,6.6,6.7,9.987016878058524e-06
17360,17360,Indiana,4 wk ahead,Bin,percent,6.7,6.8,9.987016878058524e-06
17361,17361,Indiana,4 wk ahead,Bin,percent,6.8,6.9,9.987016878058524e-06
17362,17362,Indiana,4 wk ahead,Bin,percent,6.9,7.0,9.987016878058524e-06
17363,17363,Indiana,4 wk ahead,Bin,percent,7.0,7.1,9.987016878058524e-06
17364,17364,Indiana,4 wk ahead,Bin,percent,7.1,7.2,9.987016878058524e-06
17365,17365,Indiana,4 wk ahead,Bin,percent,7.2,7.3,9.987016878058524e-06
17366,17366,Indiana,4 wk ahead,Bin,percent,7.3,7.4,9.987016878058524e-06
17367,17367,Indiana,4 wk ahead,Bin,percent,7.4,7.5,9.987016878058524e-06
17368,17368,Indiana,4 wk ahead,Bin,percent,7.5,7.6,9.987016878058524e-06
17369,17369,Indiana,4 wk ahead,Bin,percent,7.6,7.7,9.987016878058524e-06
17370,17370,Indiana,4 wk ahead,Bin,percent,7.7,7.8,9.987016878058524e-06
17371,17371,Indiana,4 wk ahead,Bin,percent,7.8,7.9,9.987016878058524e-06
17372,17372,Indiana,4 wk ahead,Bin,percent,7.9,8.0,9.987016878058524e-06
17373,17373,Indiana,4 wk ahead,Bin,percent,8.0,8.1,9.987016878058524e-06
17374,17374,Indiana,4 wk ahead,Bin,percent,8.1,8.2,9.987016878058524e-06
17375,17375,Indiana,4 wk ahead,Bin,percent,8.2,8.3,9.987016878058524e-06
17376,17376,Indiana,4 wk ahead,Bin,percent,8.3,8.4,9.987016878058524e-06
17377,17377,Indiana,4 wk ahead,Bin,percent,8.4,8.5,9.987016878058524e-06
17378,17378,Indiana,4 wk ahead,Bin,percent,8.5,8.6,9.987016878058524e-06
17379,17379,Indiana,4 wk ahead,Bin,percent,8.6,8.7,9.987016878058524e-06
17380,17380,Indiana,4 wk ahead,Bin,percent,8.7,8.8,9.987016878058524e-06
17381,17381,Indiana,4 wk ahead,Bin,percent,8.8,8.9,9.987016878058524e-06
17382,17382,Indiana,4 wk ahead,Bin,percent,8.9,9.0,9.987016878058524e-06
17383,17383,Indiana,4 wk ahead,Bin,percent,9.0,9.1,9.987016878058524e-06
17384,17384,Indiana,4 wk ahead,Bin,percent,9.1,9.2,9.987016878058524e-06
17385,17385,Indiana,4 wk ahead,Bin,percent,9.2,9.3,9.987016878058524e-06
17386,17386,Indiana,4 wk ahead,Bin,percent,9.3,9.4,9.987016878058524e-06
17387,17387,Indiana,4 wk ahead,Bin,percent,9.4,9.5,9.987016878058524e-06
17388,17388,Indiana,4 wk ahead,Bin,percent,9.5,9.6,9.987016878058524e-06
17389,17389,Indiana,4 wk ahead,Bin,percent,9.6,9.7,9.987016878058524e-06
17390,17390,Indiana,4 wk ahead,Bin,percent,9.7,9.8,9.987016878058524e-06
17391,17391,Indiana,4 wk ahead,Bin,percent,9.8,9.9,9.987016878058524e-06
17392,17392,Indiana,4 wk ahead,Bin,percent,9.9,10.0,9.987016878058524e-06
17393,17393,Indiana,4 wk ahead,Bin,percent,10.0,10.1,9.987016878058524e-06
17394,17394,Indiana,4 wk ahead,Bin,percent,10.1,10.2,9.987016878058524e-06
17395,17395,Indiana,4 wk ahead,Bin,percent,10.2,10.3,9.987016878058524e-06
17396,17396,Indiana,4 wk ahead,Bin,percent,10.3,10.4,9.987016878058524e-06
17397,17397,Indiana,4 wk ahead,Bin,percent,10.4,10.5,9.987016878058524e-06
17398,17398,Indiana,4 wk ahead,Bin,percent,10.5,10.6,9.987016878058524e-06
17399,17399,Indiana,4 wk ahead,Bin,percent,10.6,10.7,9.987016878058524e-06
17400,17400,Indiana,4 wk ahead,Bin,percent,10.7,10.8,9.987016878058524e-06
17401,17401,Indiana,4 wk ahead,Bin,percent,10.8,10.9,9.987016878058524e-06
17402,17402,Indiana,4 wk ahead,Bin,percent,10.9,11.0,9.987016878058524e-06
17403,17403,Indiana,4 wk ahead,Bin,percent,11.0,11.1,9.987016878058524e-06
17404,17404,Indiana,4 wk ahead,Bin,percent,11.1,11.2,9.987016878058524e-06
17405,17405,Indiana,4 wk ahead,Bin,percent,11.2,11.3,9.987016878058524e-06
17406,17406,Indiana,4 wk ahead,Bin,percent,11.3,11.4,9.987016878058524e-06
17407,17407,Indiana,4 wk ahead,Bin,percent,11.4,11.5,9.987016878058524e-06
17408,17408,Indiana,4 wk ahead,Bin,percent,11.5,11.6,9.987016878058524e-06
17409,17409,Indiana,4 wk ahead,Bin,percent,11.6,11.7,9.987016878058524e-06
17410,17410,Indiana,4 wk ahead,Bin,percent,11.7,11.8,9.987016878058524e-06
17411,17411,Indiana,4 wk ahead,Bin,percent,11.8,11.9,9.987016878058524e-06
17412,17412,Indiana,4 wk ahead,Bin,percent,11.9,12.0,9.987016878058524e-06
17413,17413,Indiana,4 wk ahead,Bin,percent,12.0,12.1,9.987016878058524e-06
17414,17414,Indiana,4 wk ahead,Bin,percent,12.1,12.2,9.987016878058524e-06
17415,17415,Indiana,4 wk ahead,Bin,percent,12.2,12.3,9.987016878058524e-06
17416,17416,Indiana,4 wk ahead,Bin,percent,12.3,12.4,9.987016878058524e-06
17417,17417,Indiana,4 wk ahead,Bin,percent,12.4,12.5,9.987016878058524e-06
17418,17418,Indiana,4 wk ahead,Bin,percent,12.5,12.6,9.987016878058524e-06
17419,17419,Indiana,4 wk ahead,Bin,percent,12.6,12.7,9.987016878058524e-06
17420,17420,Indiana,4 wk ahead,Bin,percent,12.7,12.8,9.987016878058524e-06
17421,17421,Indiana,4 wk ahead,Bin,percent,12.8,12.9,9.987016878058524e-06
17422,17422,Indiana,4 wk ahead,Bin,percent,12.9,13.0,9.987016878058524e-06
17423,17423,Indiana,4 wk ahead,Bin,percent,13.0,100,9.987016878058524e-06
17424,17424,Iowa,Season onset,Bin,week,none,none,0.029411765
17425,17425,Iowa,Season onset,Bin,week,40,41,0.029411765
17426,17426,Iowa,Season onset,Bin,week,41,42,0.029411765
17427,17427,Iowa,Season onset,Bin,week,42,43,0.029411765
17428,17428,Iowa,Season onset,Bin,week,43,44,0.029411765
17429,17429,Iowa,Season onset,Bin,week,44,45,0.029411765
17430,17430,Iowa,Season onset,Bin,week,45,46,0.029411765
17431,17431,Iowa,Season onset,Bin,week,46,47,0.029411765
17432,17432,Iowa,Season onset,Bin,week,47,48,0.029411765
17433,17433,Iowa,Season onset,Bin,week,48,49,0.029411765
17434,17434,Iowa,Season onset,Bin,week,49,50,0.029411765
17435,17435,Iowa,Season onset,Bin,week,50,51,0.029411765
17436,17436,Iowa,Season onset,Bin,week,51,52,0.029411765
17437,17437,Iowa,Season onset,Bin,week,52,53,0.029411765
17438,17438,Iowa,Season onset,Bin,week,1,2,0.0765
17439,17439,Iowa,Season onset,Bin,week,2,3,0.0765
17440,17440,Iowa,Season onset,Bin,week,3,4,0.0765
17441,17441,Iowa,Season onset,Bin,week,4,5,0.0765
17442,17442,Iowa,Season onset,Bin,week,5,6,0.0765
17443,17443,Iowa,Season onset,Bin,week,6,7,0.0765
17444,17444,Iowa,Season onset,Bin,week,7,8,0.0765
17445,17445,Iowa,Season onset,Bin,week,8,9,0.0765
17446,17446,Iowa,Season onset,Bin,week,9,10,0.0765
17447,17447,Iowa,Season onset,Bin,week,10,11,0.0765
17448,17448,Iowa,Season onset,Bin,week,11,12,0.0765
17449,17449,Iowa,Season onset,Bin,week,12,13,0.0765
17450,17450,Iowa,Season onset,Bin,week,13,14,0.0765
17451,17451,Iowa,Season onset,Bin,week,14,15,0.0765
17452,17452,Iowa,Season onset,Bin,week,15,16,0.0765
17453,17453,Iowa,Season onset,Bin,week,16,17,0.0765
17454,17454,Iowa,Season onset,Bin,week,17,18,0.0765
17455,17455,Iowa,Season onset,Bin,week,18,19,0.0765
17456,17456,Iowa,Season onset,Bin,week,19,20,0.0765
17457,17457,Iowa,Season onset,Bin,week,20,21,0.0765
17458,17458,Iowa,Season peak week,Bin,week,40,41,0.03030303
17459,17459,Iowa,Season peak week,Bin,week,41,42,0.03030303
17460,17460,Iowa,Season peak week,Bin,week,42,43,0.03030303
17461,17461,Iowa,Season peak week,Bin,week,43,44,0.03030303
17462,17462,Iowa,Season peak week,Bin,week,44,45,0.03030303
17463,17463,Iowa,Season peak week,Bin,week,45,46,0.03030303
17464,17464,Iowa,Season peak week,Bin,week,46,47,0.03030303
17465,17465,Iowa,Season peak week,Bin,week,47,48,0.03030303
17466,17466,Iowa,Season peak week,Bin,week,48,49,0.03030303
17467,17467,Iowa,Season peak week,Bin,week,49,50,0.03030303
17468,17468,Iowa,Season peak week,Bin,week,50,51,0.03030303
17469,17469,Iowa,Season peak week,Bin,week,51,52,0.03030303
17470,17470,Iowa,Season peak week,Bin,week,52,53,0.03030303
17471,17471,Iowa,Season peak week,Bin,week,1,2,0.03030303
17472,17472,Iowa,Season peak week,Bin,week,2,3,0.03030303
17473,17473,Iowa,Season peak week,Bin,week,3,4,0.03030303
17474,17474,Iowa,Season peak week,Bin,week,4,5,0.03030303
17475,17475,Iowa,Season peak week,Bin,week,5,6,0.03030303
17476,17476,Iowa,Season peak week,Bin,week,6,7,0.03030303
17477,17477,Iowa,Season peak week,Bin,week,7,8,0.03030303
17478,17478,Iowa,Season peak week,Bin,week,8,9,0.03030303
17479,17479,Iowa,Season peak week,Bin,week,9,10,0.03030303
17480,17480,Iowa,Season peak week,Bin,week,10,11,0.03030303
17481,17481,Iowa,Season peak week,Bin,week,11,12,0.03030303
17482,17482,Iowa,Season peak week,Bin,week,12,13,0.03030303
17483,17483,Iowa,Season peak week,Bin,week,13,14,0.03030303
17484,17484,Iowa,Season peak week,Bin,week,14,15,0.03030303
17485,17485,Iowa,Season peak week,Bin,week,15,16,0.03030303
17486,17486,Iowa,Season peak week,Bin,week,16,17,0.03030303
17487,17487,Iowa,Season peak week,Bin,week,17,18,0.03030303
17488,17488,Iowa,Season peak week,Bin,week,18,19,0.03030303
17489,17489,Iowa,Season peak week,Bin,week,19,20,0.03030303
17490,17490,Iowa,Season peak week,Bin,week,20,21,0.03030303
17491,17491,Iowa,Season peak percentage,Bin,percent,0.0,0.1,0.007633588
17492,17492,Iowa,Season peak percentage,Bin,percent,0.1,0.2,0.007633588
17493,17493,Iowa,Season peak percentage,Bin,percent,0.2,0.3,0.007633588
17494,17494,Iowa,Season peak percentage,Bin,percent,0.3,0.4,0.007633588
17495,17495,Iowa,Season peak percentage,Bin,percent,0.4,0.5,0.007633588
17496,17496,Iowa,Season peak percentage,Bin,percent,0.5,0.6,0.007633588
17497,17497,Iowa,Season peak percentage,Bin,percent,0.6,0.7,0.007633588
17498,17498,Iowa,Season peak percentage,Bin,percent,0.7,0.8,0.007633588
17499,17499,Iowa,Season peak percentage,Bin,percent,0.8,0.9,0.007633588
17500,17500,Iowa,Season peak percentage,Bin,percent,0.9,1.0,0.007633588
17501,17501,Iowa,Season peak percentage,Bin,percent,1.0,1.1,0.007633588
17502,17502,Iowa,Season peak percentage,Bin,percent,1.1,1.2,0.007633588
17503,17503,Iowa,Season peak percentage,Bin,percent,1.2,1.3,0.007633588
17504,17504,Iowa,Season peak percentage,Bin,percent,1.3,1.4,0.007633588
17505,17505,Iowa,Season peak percentage,Bin,percent,1.4,1.5,0.007633588
17506,17506,Iowa,Season peak percentage,Bin,percent,1.5,1.6,0.007633588
17507,17507,Iowa,Season peak percentage,Bin,percent,1.6,1.7,0.007633588
17508,17508,Iowa,Season peak percentage,Bin,percent,1.7,1.8,0.007633588
17509,17509,Iowa,Season peak percentage,Bin,percent,1.8,1.9,0.007633588
17510,17510,Iowa,Season peak percentage,Bin,percent,1.9,2.0,0.007633588
17511,17511,Iowa,Season peak percentage,Bin,percent,2.0,2.1,0.007633588
17512,17512,Iowa,Season peak percentage,Bin,percent,2.1,2.2,0.007633588
17513,17513,Iowa,Season peak percentage,Bin,percent,2.2,2.3,0.007633588
17514,17514,Iowa,Season peak percentage,Bin,percent,2.3,2.4,0.007633588
17515,17515,Iowa,Season peak percentage,Bin,percent,2.4,2.5,0.007633588
17516,17516,Iowa,Season peak percentage,Bin,percent,2.5,2.6,0.007633588
17517,17517,Iowa,Season peak percentage,Bin,percent,2.6,2.7,0.007633588
17518,17518,Iowa,Season peak percentage,Bin,percent,2.7,2.8,0.007633588
17519,17519,Iowa,Season peak percentage,Bin,percent,2.8,2.9,0.007633588
17520,17520,Iowa,Season peak percentage,Bin,percent,2.9,3.0,0.007633588
17521,17521,Iowa,Season peak percentage,Bin,percent,3.0,3.1,0.007633588
17522,17522,Iowa,Season peak percentage,Bin,percent,3.1,3.2,0.007633588
17523,17523,Iowa,Season peak percentage,Bin,percent,3.2,3.3,0.007633588
17524,17524,Iowa,Season peak percentage,Bin,percent,3.3,3.4,0.007633588
17525,17525,Iowa,Season peak percentage,Bin,percent,3.4,3.5,0.007633588
17526,17526,Iowa,Season peak percentage,Bin,percent,3.5,3.6,0.007633588
17527,17527,Iowa,Season peak percentage,Bin,percent,3.6,3.7,0.007633588
17528,17528,Iowa,Season peak percentage,Bin,percent,3.7,3.8,0.007633588
17529,17529,Iowa,Season peak percentage,Bin,percent,3.8,3.9,0.007633588
17530,17530,Iowa,Season peak percentage,Bin,percent,3.9,4.0,0.007633588
17531,17531,Iowa,Season peak percentage,Bin,percent,4.0,4.1,0.007633588
17532,17532,Iowa,Season peak percentage,Bin,percent,4.1,4.2,0.007633588
17533,17533,Iowa,Season peak percentage,Bin,percent,4.2,4.3,0.007633588
17534,17534,Iowa,Season peak percentage,Bin,percent,4.3,4.4,0.007633588
17535,17535,Iowa,Season peak percentage,Bin,percent,4.4,4.5,0.007633588
17536,17536,Iowa,Season peak percentage,Bin,percent,4.5,4.6,0.007633588
17537,17537,Iowa,Season peak percentage,Bin,percent,4.6,4.7,0.007633588
17538,17538,Iowa,Season peak percentage,Bin,percent,4.7,4.8,0.007633588
17539,17539,Iowa,Season peak percentage,Bin,percent,4.8,4.9,0.007633588
17540,17540,Iowa,Season peak percentage,Bin,percent,4.9,5.0,0.007633588
17541,17541,Iowa,Season peak percentage,Bin,percent,5.0,5.1,0.007633588
17542,17542,Iowa,Season peak percentage,Bin,percent,5.1,5.2,0.007633588
17543,17543,Iowa,Season peak percentage,Bin,percent,5.2,5.3,0.007633588
17544,17544,Iowa,Season peak percentage,Bin,percent,5.3,5.4,0.007633588
17545,17545,Iowa,Season peak percentage,Bin,percent,5.4,5.5,0.007633588
17546,17546,Iowa,Season peak percentage,Bin,percent,5.5,5.6,0.007633588
17547,17547,Iowa,Season peak percentage,Bin,percent,5.6,5.7,0.007633588
17548,17548,Iowa,Season peak percentage,Bin,percent,5.7,5.8,0.007633588
17549,17549,Iowa,Season peak percentage,Bin,percent,5.8,5.9,0.007633588
17550,17550,Iowa,Season peak percentage,Bin,percent,5.9,6.0,0.007633588
17551,17551,Iowa,Season peak percentage,Bin,percent,6.0,6.1,0.007633588
17552,17552,Iowa,Season peak percentage,Bin,percent,6.1,6.2,0.007633588
17553,17553,Iowa,Season peak percentage,Bin,percent,6.2,6.3,0.007633588
17554,17554,Iowa,Season peak percentage,Bin,percent,6.3,6.4,0.007633588
17555,17555,Iowa,Season peak percentage,Bin,percent,6.4,6.5,0.007633588
17556,17556,Iowa,Season peak percentage,Bin,percent,6.5,6.6,0.007633588
17557,17557,Iowa,Season peak percentage,Bin,percent,6.6,6.7,0.007633588
17558,17558,Iowa,Season peak percentage,Bin,percent,6.7,6.8,0.007633588
17559,17559,Iowa,Season peak percentage,Bin,percent,6.8,6.9,0.007633588
17560,17560,Iowa,Season peak percentage,Bin,percent,6.9,7.0,0.007633588
17561,17561,Iowa,Season peak percentage,Bin,percent,7.0,7.1,0.007633588
17562,17562,Iowa,Season peak percentage,Bin,percent,7.1,7.2,0.007633588
17563,17563,Iowa,Season peak percentage,Bin,percent,7.2,7.3,0.007633588
17564,17564,Iowa,Season peak percentage,Bin,percent,7.3,7.4,0.007633588
17565,17565,Iowa,Season peak percentage,Bin,percent,7.4,7.5,0.007633588
17566,17566,Iowa,Season peak percentage,Bin,percent,7.5,7.6,0.007633588
17567,17567,Iowa,Season peak percentage,Bin,percent,7.6,7.7,0.007633588
17568,17568,Iowa,Season peak percentage,Bin,percent,7.7,7.8,0.007633588
17569,17569,Iowa,Season peak percentage,Bin,percent,7.8,7.9,0.007633588
17570,17570,Iowa,Season peak percentage,Bin,percent,7.9,8.0,0.007633588
17571,17571,Iowa,Season peak percentage,Bin,percent,8.0,8.1,0.007633588
17572,17572,Iowa,Season peak percentage,Bin,percent,8.1,8.2,0.007633588
17573,17573,Iowa,Season peak percentage,Bin,percent,8.2,8.3,0.007633588
17574,17574,Iowa,Season peak percentage,Bin,percent,8.3,8.4,0.007633588
17575,17575,Iowa,Season peak percentage,Bin,percent,8.4,8.5,0.007633588
17576,17576,Iowa,Season peak percentage,Bin,percent,8.5,8.6,0.007633588
17577,17577,Iowa,Season peak percentage,Bin,percent,8.6,8.7,0.007633588
17578,17578,Iowa,Season peak percentage,Bin,percent,8.7,8.8,0.007633588
17579,17579,Iowa,Season peak percentage,Bin,percent,8.8,8.9,0.007633588
17580,17580,Iowa,Season peak percentage,Bin,percent,8.9,9.0,0.007633588
17581,17581,Iowa,Season peak percentage,Bin,percent,9.0,9.1,0.007633588
17582,17582,Iowa,Season peak percentage,Bin,percent,9.1,9.2,0.007633588
17583,17583,Iowa,Season peak percentage,Bin,percent,9.2,9.3,0.007633588
17584,17584,Iowa,Season peak percentage,Bin,percent,9.3,9.4,0.007633588
17585,17585,Iowa,Season peak percentage,Bin,percent,9.4,9.5,0.007633588
17586,17586,Iowa,Season peak percentage,Bin,percent,9.5,9.6,0.007633588
17587,17587,Iowa,Season peak percentage,Bin,percent,9.6,9.7,0.007633588
17588,17588,Iowa,Season peak percentage,Bin,percent,9.7,9.8,0.007633588
17589,17589,Iowa,Season peak percentage,Bin,percent,9.8,9.9,0.007633588
17590,17590,Iowa,Season peak percentage,Bin,percent,9.9,10.0,0.007633588
17591,17591,Iowa,Season peak percentage,Bin,percent,10.0,10.1,0.007633588
17592,17592,Iowa,Season peak percentage,Bin,percent,10.1,10.2,0.007633588
17593,17593,Iowa,Season peak percentage,Bin,percent,10.2,10.3,0.007633588
17594,17594,Iowa,Season peak percentage,Bin,percent,10.3,10.4,0.007633588
17595,17595,Iowa,Season peak percentage,Bin,percent,10.4,10.5,0.007633588
17596,17596,Iowa,Season peak percentage,Bin,percent,10.5,10.6,0.007633588
17597,17597,Iowa,Season peak percentage,Bin,percent,10.6,10.7,0.007633588
17598,17598,Iowa,Season peak percentage,Bin,percent,10.7,10.8,0.007633588
17599,17599,Iowa,Season peak percentage,Bin,percent,10.8,10.9,0.007633588
17600,17600,Iowa,Season peak percentage,Bin,percent,10.9,11.0,0.007633588
17601,17601,Iowa,Season peak percentage,Bin,percent,11.0,11.1,0.007633588
17602,17602,Iowa,Season peak percentage,Bin,percent,11.1,11.2,0.007633588
17603,17603,Iowa,Season peak percentage,Bin,percent,11.2,11.3,0.007633588
17604,17604,Iowa,Season peak percentage,Bin,percent,11.3,11.4,0.007633588
17605,17605,Iowa,Season peak percentage,Bin,percent,11.4,11.5,0.007633588
17606,17606,Iowa,Season peak percentage,Bin,percent,11.5,11.6,0.007633588
17607,17607,Iowa,Season peak percentage,Bin,percent,11.6,11.7,0.007633588
17608,17608,Iowa,Season peak percentage,Bin,percent,11.7,11.8,0.007633588
17609,17609,Iowa,Season peak percentage,Bin,percent,11.8,11.9,0.007633588
17610,17610,Iowa,Season peak percentage,Bin,percent,11.9,12.0,0.007633588
17611,17611,Iowa,Season peak percentage,Bin,percent,12.0,12.1,0.007633588
17612,17612,Iowa,Season peak percentage,Bin,percent,12.1,12.2,0.007633588
17613,17613,Iowa,Season peak percentage,Bin,percent,12.2,12.3,0.007633588
17614,17614,Iowa,Season peak percentage,Bin,percent,12.3,12.4,0.007633588
17615,17615,Iowa,Season peak percentage,Bin,percent,12.4,12.5,0.007633588
17616,17616,Iowa,Season peak percentage,Bin,percent,12.5,12.6,0.007633588
17617,17617,Iowa,Season peak percentage,Bin,percent,12.6,12.7,0.007633588
17618,17618,Iowa,Season peak percentage,Bin,percent,12.7,12.8,0.007633588
17619,17619,Iowa,Season peak percentage,Bin,percent,12.8,12.9,0.007633588
17620,17620,Iowa,Season peak percentage,Bin,percent,12.9,13.0,0.007633588
17621,17621,Iowa,Season peak percentage,Bin,percent,13.0,100.0,0.007633588
17622,17622,Iowa,1 wk ahead,Point,percent,,,0.1517226635455117
17623,17623,Iowa,1 wk ahead,Bin,percent,0.0,0.1,0.031968121442125234
17624,17624,Iowa,1 wk ahead,Bin,percent,0.1,0.2,0.2396959952062319
17625,17625,Iowa,1 wk ahead,Bin,percent,0.2,0.3,0.2337038450014981
17626,17626,Iowa,1 wk ahead,Bin,percent,0.3,0.4,0.1897614101667832
17627,17627,Iowa,1 wk ahead,Bin,percent,0.4,0.5,0.1228490662139219
17628,17628,Iowa,1 wk ahead,Bin,percent,0.5,0.6,0.05893279736342755
17629,17629,Iowa,1 wk ahead,Bin,percent,0.6,0.7,0.04794718865474882
17630,17630,Iowa,1 wk ahead,Bin,percent,0.7,0.8,0.02797335463896933
17631,17631,Iowa,1 wk ahead,Bin,percent,0.8,0.9,0.01598905422950164
17632,17632,Iowa,1 wk ahead,Bin,percent,0.9,1.0,0.011994287426345748
17633,17633,Iowa,1 wk ahead,Bin,percent,1.0,1.1,0.008998212323978827
17634,17634,Iowa,1 wk ahead,Bin,percent,1.1,1.2,0.002007370418456007
17635,17635,Iowa,1 wk ahead,Bin,percent,1.2,1.3,0.002007370418456007
17636,17636,Iowa,1 wk ahead,Bin,percent,1.3,1.4,0.0010086787176670326
17637,17637,Iowa,1 wk ahead,Bin,percent,1.4,1.5,0.0010086787176670326
17638,17638,Iowa,1 wk ahead,Bin,percent,1.5,1.6,9.987016878058524e-06
17639,17639,Iowa,1 wk ahead,Bin,percent,1.6,1.7,9.987016878058524e-06
17640,17640,Iowa,1 wk ahead,Bin,percent,1.7,1.8,0.0010086787176670326
17641,17641,Iowa,1 wk ahead,Bin,percent,1.8,1.9,9.987016878058524e-06
17642,17642,Iowa,1 wk ahead,Bin,percent,1.9,2.0,9.987016878058524e-06
17643,17643,Iowa,1 wk ahead,Bin,percent,2.0,2.1,0.0010086787176670326
17644,17644,Iowa,1 wk ahead,Bin,percent,2.1,2.2,9.987016878058524e-06
17645,17645,Iowa,1 wk ahead,Bin,percent,2.2,2.3,9.987016878058524e-06
17646,17646,Iowa,1 wk ahead,Bin,percent,2.3,2.4,9.987016878058524e-06
17647,17647,Iowa,1 wk ahead,Bin,percent,2.4,2.5,0.0010086787176670326
17648,17648,Iowa,1 wk ahead,Bin,percent,2.5,2.6,9.987016878058524e-06
17649,17649,Iowa,1 wk ahead,Bin,percent,2.6,2.7,9.987016878058524e-06
17650,17650,Iowa,1 wk ahead,Bin,percent,2.7,2.8,9.987016878058524e-06
17651,17651,Iowa,1 wk ahead,Bin,percent,2.8,2.9,9.987016878058524e-06
17652,17652,Iowa,1 wk ahead,Bin,percent,2.9,3.0,9.987016878058524e-06
17653,17653,Iowa,1 wk ahead,Bin,percent,3.0,3.1,9.987016878058524e-06
17654,17654,Iowa,1 wk ahead,Bin,percent,3.1,3.2,9.987016878058524e-06
17655,17655,Iowa,1 wk ahead,Bin,percent,3.2,3.3,9.987016878058524e-06
17656,17656,Iowa,1 wk ahead,Bin,percent,3.3,3.4,9.987016878058524e-06
17657,17657,Iowa,1 wk ahead,Bin,percent,3.4,3.5,9.987016878058524e-06
17658,17658,Iowa,1 wk ahead,Bin,percent,3.5,3.6,9.987016878058524e-06
17659,17659,Iowa,1 wk ahead,Bin,percent,3.6,3.7,9.987016878058524e-06
17660,17660,Iowa,1 wk ahead,Bin,percent,3.7,3.8,9.987016878058524e-06
17661,17661,Iowa,1 wk ahead,Bin,percent,3.8,3.9,9.987016878058524e-06
17662,17662,Iowa,1 wk ahead,Bin,percent,3.9,4.0,9.987016878058524e-06
17663,17663,Iowa,1 wk ahead,Bin,percent,4.0,4.1,9.987016878058524e-06
17664,17664,Iowa,1 wk ahead,Bin,percent,4.1,4.2,9.987016878058524e-06
17665,17665,Iowa,1 wk ahead,Bin,percent,4.2,4.3,9.987016878058524e-06
17666,17666,Iowa,1 wk ahead,Bin,percent,4.3,4.4,9.987016878058524e-06
17667,17667,Iowa,1 wk ahead,Bin,percent,4.4,4.5,9.987016878058524e-06
17668,17668,Iowa,1 wk ahead,Bin,percent,4.5,4.6,9.987016878058524e-06
17669,17669,Iowa,1 wk ahead,Bin,percent,4.6,4.7,9.987016878058524e-06
17670,17670,Iowa,1 wk ahead,Bin,percent,4.7,4.8,9.987016878058524e-06
17671,17671,Iowa,1 wk ahead,Bin,percent,4.8,4.9,9.987016878058524e-06
17672,17672,Iowa,1 wk ahead,Bin,percent,4.9,5.0,9.987016878058524e-06
17673,17673,Iowa,1 wk ahead,Bin,percent,5.0,5.1,9.987016878058524e-06
17674,17674,Iowa,1 wk ahead,Bin,percent,5.1,5.2,9.987016878058524e-06
